timestamps,TP9,AF7,AF8,TP10,Right AUX
1530597957.404,-20.996,11.230,65.918,7.324,-568.848
1530597957.408,96.191,69.824,-14.160,129.395,125.977
1530597957.412,61.523,53.711,21.973,81.543,300.781
1530597957.416,-62.988,7.812,124.023,-40.527,-480.957
1530597957.420,-43.945,20.996,119.141,-11.230,-699.219
1530597957.424,92.773,70.801,-9.766,130.371,242.188
1530597957.428,96.680,64.941,-8.789,127.441,660.645
1530597957.431,-26.855,8.301,108.398,-1.953,108.887
1530597957.435,-48.828,-13.184,136.719,-22.461,-357.422
1530597957.439,72.266,45.410,33.691,97.656,520.996
1530597957.443,104.004,76.172,-18.555,124.512,510.742
1530597957.447,-12.695,22.461,57.617,21.973,-86.426
1530597957.451,-80.566,-5.859,122.070,-47.852,-93.750
1530597957.455,14.648,35.645,53.711,41.504,-6.348
1530597957.459,87.402,59.082,-33.691,118.652,-429.199
1530597957.463,15.137,20.996,18.555,44.922,-439.941
1530597957.467,-87.402,-26.367,99.609,-56.641,-247.070
1530597957.470,-41.504,5.371,47.363,1.465,-211.426
1530597957.474,84.961,67.383,-54.688,127.930,336.914
1530597957.478,52.734,51.270,-39.551,77.148,161.621
1530597957.482,-82.031,-11.230,41.504,-52.246,-25.391
1530597957.486,-68.359,-14.648,39.551,-20.996,734.375
1530597957.490,65.430,51.758,-62.500,97.656,-14.648
1530597957.494,77.637,68.359,-87.402,94.238,-527.344
1530597957.498,-44.434,10.254,8.301,-17.578,-148.438
1530597957.502,-85.449,-17.578,57.129,-46.387,-61.523
1530597957.506,38.574,31.738,-45.898,71.289,78.613
1530597957.510,97.656,62.988,-116.211,115.234,-258.789
1530597957.513,-10.254,17.578,-32.715,25.879,-70.801
1530597957.517,-83.984,-15.625,37.598,-42.480,17.090
1530597957.521,4.883,18.066,-31.738,44.434,206.055
1530597957.525,98.145,64.453,-114.258,132.812,251.465
1530597957.529,35.156,39.551,-60.547,59.570,588.379
1530597957.533,-70.312,-11.230,32.227,-49.316,413.086
1530597957.537,-22.461,16.113,5.371,-0.977,-733.398
1530597957.541,99.609,77.148,-106.934,124.023,-485.840
1530597957.545,78.613,69.336,-103.027,103.027,363.770
1530597957.549,-49.316,-1.953,16.113,-24.902,-143.066
1530597957.552,-60.059,-20.508,32.227,-33.691,-923.828
1530597957.556,67.871,38.574,-84.961,97.656,-820.801
1530597957.560,97.656,57.617,-104.492,136.719,157.227
1530597957.564,-20.020,10.742,4.883,20.020,254.883
1530597957.568,-69.336,-8.789,59.570,-37.109,139.648
1530597957.572,50.781,50.293,-28.809,80.566,535.645
1530597957.576,106.934,78.613,-100.586,144.531,794.434
1530597957.580,4.883,28.320,-37.109,37.598,198.242
1530597957.584,-87.891,-17.090,52.246,-51.270,-411.621
1530597957.588,-5.371,16.113,-1.465,43.457,-125.000
1530597957.592,104.004,71.777,-105.469,144.531,28.809
1530597957.595,37.109,43.457,-75.195,69.336,-199.219
1530597957.599,-80.078,-14.160,42.969,-42.480,-130.859
1530597957.603,-48.340,-8.301,44.434,-0.488,-38.086
1530597957.607,81.055,45.898,-72.266,122.559,-131.836
1530597957.611,72.754,56.152,-69.336,104.492,-112.305
1530597957.615,-59.082,-6.348,34.668,-17.578,272.461
1530597957.619,-72.266,-13.184,65.430,-18.555,699.707
1530597957.623,52.734,53.223,-43.945,101.562,725.098
1530597957.627,89.355,58.594,-101.562,113.281,-30.273
1530597957.631,-20.508,-4.883,5.371,10.742,-366.699
1530597957.635,-88.867,-36.621,74.707,-40.039,-10.742
1530597957.638,16.113,7.324,-15.625,51.270,-16.113
1530597957.642,90.820,48.828,-90.332,116.211,-354.492
1530597957.646,7.812,31.250,-33.691,43.457,-317.871
1530597957.650,-85.938,-13.672,59.570,-43.457,-10.742
1530597957.654,-19.043,-0.977,30.762,20.508,-325.684
1530597957.658,92.773,49.805,-69.824,119.141,-324.707
1530597957.662,38.574,34.180,-54.199,72.266,526.855
1530597957.666,-79.102,-13.184,44.434,-34.180,895.996
1530597957.670,-53.223,-8.301,43.945,-19.043,-134.277
1530597957.674,79.102,50.293,-52.734,108.887,-495.117
1530597957.677,84.473,61.523,-55.176,112.793,255.859
1530597957.681,-49.805,1.953,41.016,-7.324,147.461
1530597957.685,-83.984,-19.531,65.430,-37.109,-804.688
1530597957.689,35.645,30.762,-39.551,75.684,-1000.000
1530597957.693,89.844,60.059,-77.148,130.371,-311.523
1530597957.697,-15.625,21.973,16.113,35.156,55.176
1530597957.701,-92.773,-22.949,88.379,-46.875,-455.078
1530597957.705,9.277,26.367,3.906,50.781,-110.352
1530597957.709,106.445,74.219,-81.055,140.137,655.273
1530597957.713,32.715,38.086,-16.113,58.105,559.570
1530597957.717,-67.383,-13.672,84.961,-43.457,-212.402
1530597957.720,-14.160,9.277,58.105,19.531,-302.246
1530597957.724,89.355,62.012,-50.781,136.230,645.508
1530597957.728,65.430,48.828,-35.645,95.215,347.656
1530597957.732,-47.852,-8.301,76.660,-20.020,-221.191
1530597957.736,-43.457,-3.418,79.102,3.906,338.867
1530597957.740,83.984,65.430,-49.805,113.770,317.871
1530597957.744,96.680,71.289,-62.012,108.887,-78.613
1530597957.748,-30.762,12.695,44.434,-7.812,-448.242
1530597957.752,-77.148,-12.695,87.891,-38.086,-390.137
1530597957.756,47.363,42.969,4.395,90.332,472.656
1530597957.760,114.746,71.777,-59.082,135.742,585.449
1530597957.763,9.766,29.785,9.766,26.367,-242.676
1530597957.767,-72.754,3.906,94.238,-43.457,-225.586
1530597957.771,9.277,31.250,33.691,50.293,771.484
1530597957.775,105.469,73.242,-65.918,126.465,230.469
1530597957.779,49.805,55.176,-29.785,59.082,-464.355
1530597957.783,-72.266,-1.953,73.730,-45.410,-125.977
1530597957.787,-40.527,7.812,47.852,-6.836,-37.598
1530597957.791,88.867,65.918,-59.570,111.328,-182.617
1530597957.795,70.801,56.152,-39.062,84.961,290.527
1530597957.799,-59.082,-6.836,62.500,-31.738,528.320
1530597957.802,-62.012,-10.742,78.125,-20.508,416.504
1530597957.806,65.430,48.340,-23.926,101.074,47.852
1530597957.810,89.355,66.406,-47.852,116.211,-128.906
1530597957.814,-31.738,20.996,51.758,9.766,716.797
1530597957.818,-84.961,-8.301,93.262,-41.016,283.691
1530597957.822,29.785,29.785,-1.953,57.129,-595.215
1530597957.826,98.633,63.965,-66.895,117.676,11.719
1530597957.830,7.324,27.832,4.395,38.086,293.945
1530597957.834,-84.473,-16.602,102.051,-48.828,-192.383
1530597957.838,-13.672,17.578,51.270,22.949,-296.875
1530597957.842,93.262,65.918,-57.617,127.441,-172.363
1530597957.845,43.945,41.992,-9.766,76.660,-91.797
1530597957.849,-76.660,-5.859,95.703,-35.156,283.203
1530597957.853,-41.016,4.395,78.125,6.348,320.312
1530597957.857,86.426,57.129,-28.809,127.441,431.152
1530597957.861,65.430,49.316,-38.086,102.539,834.961
1530597957.865,-54.199,-1.465,66.895,-26.855,15.625
1530597957.869,-49.805,0.488,101.562,-29.785,-520.020
1530597957.873,64.941,47.852,-14.160,96.680,-83.984
1530597957.877,86.914,63.965,-65.430,111.328,46.387
1530597957.881,-17.090,22.949,36.621,3.418,-507.812
1530597957.884,-83.984,-7.324,109.863,-46.387,-667.969
1530597957.888,12.207,34.668,24.414,60.059,250.977
1530597957.892,99.121,79.102,-48.828,124.512,125.000
1530597957.896,12.207,45.898,17.090,38.574,11.230
1530597957.900,-99.121,-1.953,104.004,-59.082,135.254
1530597957.904,-36.133,23.926,61.523,10.742,544.922
1530597957.908,77.637,66.895,-38.574,125.977,792.969
1530597957.912,34.668,47.852,-15.625,64.453,30.762
1530597957.916,-88.867,-0.488,92.773,-54.688,-368.652
1530597957.920,-71.777,3.418,87.891,-20.020,41.504
1530597957.924,66.895,60.059,-33.691,106.445,-130.859
1530597957.927,76.172,72.754,-38.086,100.586,-456.055
1530597957.931,-38.086,20.508,83.984,-20.020,-251.953
1530597957.935,-64.941,0.977,126.465,-36.133,-149.902
1530597957.939,45.898,48.340,12.207,84.961,-395.508
1530597957.943,83.984,62.012,-46.875,121.582,291.016
1530597957.947,-27.832,13.672,50.293,14.648,700.195
1530597957.951,-93.750,-3.418,115.234,-44.434,769.531
1530597957.955,6.836,32.715,27.344,38.574,41.992
1530597957.959,83.984,46.875,-44.922,104.980,-562.500
1530597957.963,5.371,18.066,28.320,40.527,-168.457
1530597957.967,-88.867,-23.438,120.605,-45.898,218.262
1530597957.970,-32.715,-2.930,71.777,12.207,0.000
1530597957.974,81.543,58.594,-28.320,117.188,-383.301
1530597957.978,49.805,53.711,2.441,78.125,-32.227
1530597957.982,-79.102,-2.441,98.633,-43.945,30.762
1530597957.986,-76.660,-12.695,93.262,-37.598,-320.801
1530597957.990,50.781,39.551,-7.324,88.867,65.918
1530597957.994,68.359,60.547,-32.227,102.051,866.699
1530597957.998,-45.410,14.648,52.246,-13.672,480.957
1530597958.002,-83.496,-9.766,107.422,-57.129,-604.980
1530597958.006,30.762,37.109,13.672,61.523,-356.445
1530597958.009,91.309,58.105,-63.477,123.047,277.832
1530597958.013,-1.465,22.949,19.043,20.020,-285.156
1530597958.017,-81.055,-6.348,105.957,-58.594,-731.445
1530597958.021,5.859,23.438,32.715,40.527,-297.852
1530597958.025,98.145,66.895,-62.500,129.883,400.391
1530597958.029,29.785,37.109,-9.766,43.945,-146.973
1530597958.033,-77.148,-13.672,100.098,-57.617,-590.820
1530597958.037,-33.691,13.672,71.777,13.672,268.555
1530597958.041,91.797,75.684,-35.156,141.113,928.711
1530597958.045,76.660,59.570,-19.043,97.168,547.363
1530597958.049,-57.617,1.465,82.031,-42.480,-383.789
1530597958.052,-68.359,-3.906,107.910,-40.039,-639.160
1530597958.056,65.918,47.363,1.953,93.262,-178.223
1530597958.060,92.285,62.988,-32.227,116.211,-162.109
1530597958.064,-27.344,14.648,72.266,-1.953,-440.430
1530597958.068,-81.055,-14.648,135.254,-51.758,-59.570
1530597958.072,33.691,32.715,48.828,62.988,-89.355
1530597958.076,110.840,70.801,-22.949,126.465,-531.738
1530597958.080,-3.418,23.926,39.062,21.973,-254.883
1530597958.084,-115.723,-29.785,132.324,-64.941,411.133
1530597958.088,-32.227,15.137,80.566,20.508,685.059
1530597958.092,71.777,65.430,-24.414,104.492,3.906
1530597958.095,9.766,39.551,10.742,29.785,-351.562
1530597958.099,-124.023,-8.301,117.188,-76.660,597.656
1530597958.103,-96.680,9.277,112.305,-50.781,196.777
1530597958.107,27.344,69.336,6.348,54.199,-563.477
1530597958.111,18.066,57.129,9.277,39.551,-250.977
1530597958.115,-113.770,4.883,115.234,-83.008,85.938
1530597958.119,-148.438,-6.836,122.559,-110.840,-161.621
1530597958.123,-20.508,52.734,-12.695,13.184,-533.691
1530597958.127,5.371,79.102,-35.645,43.457,-306.152
1530597958.131,-117.188,23.926,106.445,-69.824,568.359
1530597958.134,-184.570,-7.812,172.363,-139.160,8.301
1530597958.138,-83.984,38.574,73.730,-42.969,-353.027
1530597958.142,-4.395,70.312,-17.578,38.086,687.988
1530597958.146,-81.543,35.156,40.039,-36.133,854.980
1530597958.150,-175.781,-3.906,130.859,-136.230,-246.094
1530597958.154,-104.492,22.461,77.637,-65.918,-485.352
1530597958.158,26.367,71.777,-30.273,62.988,182.129
1530597958.162,-13.672,55.176,0.488,14.648,-30.273
1530597958.166,-134.277,5.859,115.234,-102.051,-521.484
1530597958.170,-111.816,7.812,119.141,-67.383,-542.969
1530597958.174,16.113,60.547,0.488,69.336,125.488
1530597958.177,30.762,57.617,-27.344,76.172,730.957
1530597958.181,-88.379,0.977,81.055,-48.340,440.918
1530597958.185,-108.887,-2.930,121.582,-66.406,-337.891
1530597958.189,25.879,49.805,11.719,72.754,406.738
1530597958.193,72.266,64.453,-47.363,108.398,711.914
1530597958.197,-23.926,21.484,55.664,2.441,-181.641
1530597958.201,-82.520,-2.441,132.324,-48.828,-407.715
1530597958.205,10.254,32.227,24.902,57.617,46.875
1530597958.209,99.609,68.848,-58.105,135.254,-155.273
1530597958.213,32.715,43.945,22.949,58.594,-614.258
1530597958.216,-67.383,-8.301,127.930,-29.297,-326.660
1530597958.220,-6.836,6.836,78.613,33.691,120.117
1530597958.224,111.328,66.895,-27.832,152.344,470.215
1530597958.228,76.660,45.898,-10.742,110.840,-12.695
1530597958.232,-44.434,-21.484,85.938,-15.137,-217.285
1530597958.236,-39.062,-11.719,101.562,-0.977,747.070
1530597958.240,104.980,50.781,-3.418,118.652,-34.668
1530597958.244,134.766,62.012,-29.785,130.859,-604.004
1530597958.248,1.465,6.836,69.824,15.625,-112.793
1530597958.252,-39.551,-16.113,111.816,-15.625,-92.285
1530597958.256,90.820,34.180,7.324,121.094,122.070
1530597958.259,145.020,52.246,-37.109,169.922,18.555
1530597958.263,41.992,10.254,54.688,66.895,-11.719
1530597958.267,-43.945,-23.926,128.906,-14.160,-310.059
1530597958.271,34.180,5.371,57.617,66.895,82.520
1530597958.275,128.418,49.805,-47.852,165.039,592.285
1530597958.279,64.453,30.273,15.625,110.840,696.289
1530597958.283,-46.875,-14.160,119.141,-2.930,385.254
1530597958.287,6.836,6.348,84.961,38.574,-440.918
1530597958.291,125.488,52.246,-28.320,161.133,-382.812
1530597958.295,99.121,30.273,-6.348,128.418,-16.113
1530597958.299,-21.973,-20.508,115.723,8.301,-229.492
1530597958.302,-28.809,-15.137,111.816,10.742,-605.957
1530597958.306,91.797,36.621,-11.230,133.789,-606.934
1530597958.310,116.211,49.805,-29.785,155.762,13.672
1530597958.314,6.836,4.395,77.637,46.387,268.555
1530597958.318,-44.922,-20.996,136.719,0.488,96.191
1530597958.322,63.965,30.762,48.340,114.746,340.332
1530597958.326,130.371,61.035,-40.039,167.969,860.352
1530597958.330,32.715,12.207,35.645,58.105,25.879
1530597958.334,-54.199,-21.973,135.742,-24.414,-747.559
1530597958.338,16.113,19.531,83.008,56.641,-214.355
1530597958.341,118.652,63.965,-10.254,149.902,-75.195
1530597958.345,64.453,25.879,21.484,83.984,-654.297
1530597958.349,-56.641,-26.855,122.070,-24.902,-490.234
1530597958.353,-25.879,-8.789,117.188,18.555,185.059
1530597958.357,106.445,48.340,-1.465,144.531,-195.312
1530597958.361,92.773,36.621,-13.672,119.141,-558.105
1530597958.365,-27.832,-7.812,114.746,7.324,245.605
1530597958.369,-32.227,3.906,143.555,13.672,824.707
1530597958.373,81.055,50.781,31.738,125.488,619.141
1530597958.377,99.609,57.617,-14.160,125.977,-204.102
1530597958.381,-15.137,9.766,76.660,17.578,-356.445
1530597958.384,-73.242,-18.555,145.020,-19.043,-25.391
1530597958.388,41.016,30.762,50.781,90.820,-242.188
1530597958.392,124.023,66.895,-27.344,149.414,-408.203
1530597958.396,35.156,30.762,39.062,58.594,-345.703
1530597958.400,-61.523,-12.207,136.719,-22.949,-182.129
1530597958.404,14.160,16.602,93.262,50.781,-305.664
1530597958.408,117.188,78.613,-19.043,150.879,-208.496
1530597958.412,52.734,46.387,9.277,92.773,380.371
1530597958.416,-62.500,-11.230,120.117,-19.043,833.984
1530597958.420,-23.438,9.277,112.305,7.324,21.484
1530597958.423,104.004,61.523,-17.090,126.465,-518.066
1530597958.427,98.633,60.547,-51.270,122.070,0.000
1530597958.431,-22.461,6.348,65.918,4.883,109.863
1530597958.435,-52.246,-15.137,109.863,-21.484,-510.742
1530597958.439,62.500,39.062,-10.742,93.262,-643.555
1530597958.443,105.469,60.059,-52.734,135.254,72.266
1530597958.447,10.254,19.043,35.156,43.945,224.121
1530597958.451,-64.941,-9.766,75.195,-30.762,-571.289
1530597958.455,33.203,42.480,-0.488,72.754,-610.840
1530597958.459,128.906,86.426,-79.590,168.945,437.988
1530597958.463,42.969,33.691,-36.621,78.613,617.676
1530597958.466,-64.453,-16.113,40.527,-27.344,-22.949
1530597958.470,-3.418,14.648,-6.836,33.203,-230.957
1530597958.474,117.676,72.266,-111.328,150.391,611.328
1530597958.478,79.590,54.199,-77.637,105.469,183.105
1530597958.482,-54.688,-7.812,27.344,-22.461,-519.531
1530597958.486,-46.387,-5.371,12.695,-7.812,85.938
1530597958.490,93.262,59.570,-104.004,126.465,168.945
1530597958.494,97.656,65.430,-131.836,120.117,-385.254
1530597958.498,-31.738,12.207,-27.832,-5.371,-436.523
1530597958.502,-70.312,-3.906,25.879,-32.715,-253.906
1530597958.506,47.363,48.340,-69.336,90.332,305.664
1530597958.509,103.027,70.312,-125.488,133.789,465.332
1530597958.513,0.000,20.508,-41.016,21.484,-314.941
1530597958.517,-68.359,-19.531,39.062,-35.645,-333.984
1530597958.521,21.973,25.879,-28.320,67.871,766.602
1530597958.525,99.609,69.336,-123.535,123.047,224.121
1530597958.529,32.715,39.062,-72.754,44.434,-538.086
1530597958.533,-72.754,-0.977,33.691,-44.922,-107.422
1530597958.537,-31.738,20.996,-10.254,1.953,-118.652
1530597958.541,84.961,83.984,-115.723,118.164,-456.543
1530597958.545,62.012,73.730,-75.684,98.145,30.762
1530597958.548,-63.477,8.789,30.762,-17.578,457.520
1530597958.552,-64.941,0.488,43.945,-14.160,428.711
1530597958.556,72.754,61.035,-68.359,110.840,94.727
1530597958.560,90.820,75.684,-102.539,119.629,-267.578
1530597958.564,-34.668,22.949,0.977,9.277,652.344
1530597958.568,-73.242,4.883,52.734,-34.668,446.777
1530597958.572,37.598,53.223,-39.551,66.895,-613.770
1530597958.576,91.309,73.730,-107.422,118.652,-356.445
1530597958.580,4.883,39.062,-30.762,29.297,204.590
1530597958.584,-78.613,-0.488,57.129,-53.223,-288.574
1530597958.588,-8.301,39.062,8.789,31.738,-627.930
1530597958.591,90.332,81.543,-89.844,128.906,-325.684
1530597958.595,35.645,51.758,-55.664,63.965,-27.832
1530597958.599,-77.637,8.789,57.129,-40.039,298.340
1530597958.603,-45.410,23.926,39.062,0.977,313.965
1530597958.607,74.707,72.266,-75.684,107.910,45.410
1530597958.611,62.500,56.152,-81.055,91.797,679.688
1530597958.615,-50.293,11.230,5.371,-14.648,116.211
1530597958.619,-67.871,3.906,33.691,-25.879,-522.461
1530597958.623,57.129,53.223,-55.176,100.586,-123.535
1530597958.627,93.750,69.824,-88.379,120.117,-63.965
1530597958.631,-10.742,27.832,8.789,8.789,-420.410
1530597958.634,-58.105,6.348,77.637,-31.738,-616.211
1530597958.638,39.062,57.617,-22.461,80.566,-2.930
1530597958.642,107.910,81.543,-118.164,141.113,146.484
1530597958.646,21.973,23.438,-41.992,54.688,218.262
1530597958.650,-71.289,-21.973,48.340,-33.691,153.809
1530597958.654,7.324,15.625,-3.906,39.062,225.586
1530597958.658,124.512,81.543,-88.379,152.344,129.883
1530597958.662,74.219,68.848,-55.664,97.656,63.477
1530597958.666,-48.340,12.207,53.223,-22.461,-67.871
1530597958.670,-22.949,16.113,53.711,9.766,491.699
1530597958.673,105.957,69.336,-66.406,119.629,377.930
1530597958.677,84.961,69.336,-69.336,100.586,-37.598
1530597958.681,-47.363,9.277,48.828,-9.766,27.344
1530597958.685,-63.477,0.488,89.355,-28.809,-230.469
1530597958.689,57.129,67.383,-23.926,81.543,-546.387
1530597958.693,104.492,82.520,-74.707,126.953,254.883
1530597958.697,0.488,33.203,31.738,27.344,734.375
1530597958.701,-70.312,5.371,119.629,-38.574,742.676
1530597958.705,31.738,40.527,45.410,52.734,-67.871
1530597958.709,113.281,74.219,-46.875,124.512,-553.223
1530597958.713,35.156,45.410,6.836,49.316,-143.066
1530597958.716,-66.895,-0.488,102.539,-50.781,35.156
1530597958.720,-11.719,24.902,76.172,12.695,-54.688
1530597958.724,94.727,77.148,-25.391,125.000,-411.133
1530597958.728,56.641,60.547,-6.348,90.820,12.207
1530597958.732,-64.941,6.836,100.098,-27.344,-46.387
1530597958.736,-45.410,20.020,107.910,-4.883,-501.953
1530597958.740,87.891,72.266,-3.418,127.930,42.969
1530597958.744,91.797,59.082,-34.668,125.977,837.402
1530597958.748,-21.484,8.789,50.293,0.977,505.371
1530597958.752,-58.594,4.395,106.445,-32.715,-647.949
1530597958.755,47.363,58.594,19.043,86.914,-429.688
1530597958.759,106.445,85.938,-54.688,142.090,353.027
1530597958.763,17.090,46.387,33.691,41.992,-257.324
1530597958.767,-66.895,0.488,116.211,-40.527,-924.805
1530597958.771,14.648,30.762,55.176,55.176,-498.535
1530597958.775,118.164,84.473,-29.785,159.668,505.859
1530597958.779,56.152,61.035,11.230,81.055,32.715
1530597958.783,-64.941,2.441,104.492,-47.363,-793.457
1530597958.787,-31.738,11.230,75.195,8.301,175.781
1530597958.791,93.750,73.242,-26.367,145.020,940.918
1530597958.795,75.195,72.754,-16.113,105.957,139.160
1530597958.798,-48.340,5.371,75.195,-23.438,-486.816
1530597958.802,-45.898,5.859,94.727,-9.766,-325.195
1530597958.806,74.219,62.988,-2.441,116.211,-226.074
1530597958.810,93.750,71.289,-37.598,128.418,-210.938
1530597958.814,-15.625,28.320,62.988,15.625,-210.938
1530597958.818,-68.848,5.371,123.047,-30.762,-177.246
1530597958.822,37.109,47.852,36.133,83.496,-164.062
1530597958.826,92.285,75.684,-42.480,139.160,-334.473
1530597958.830,0.000,41.992,33.203,48.340,-149.414
1530597958.834,-80.566,2.441,135.742,-26.367,333.008
1530597958.838,-3.906,28.809,67.383,46.387,610.840
1530597958.841,110.840,74.219,-41.016,131.836,63.965
1530597958.845,61.523,57.129,7.812,77.637,-417.480
1530597958.849,-49.805,18.555,119.629,-14.160,512.207
1530597958.853,-21.973,24.902,100.098,17.090,376.953
1530597958.857,96.680,67.871,-12.207,122.559,-481.934
1530597958.861,94.727,72.754,-12.695,120.117,-275.391
1530597958.865,-23.438,33.203,94.727,9.277,47.363
1530597958.869,-54.199,9.766,131.348,-18.066,-242.676
1530597958.873,69.336,52.246,19.531,107.422,-398.438
1530597958.877,109.863,75.195,-29.785,137.695,-185.547
1530597958.880,-10.742,29.785,67.871,22.949,491.211
1530597958.884,-69.824,2.441,132.324,-32.715,118.652
1530597958.888,43.945,51.758,51.270,76.660,-272.949
1530597958.892,124.512,91.797,-15.137,150.391,407.715
1530597958.896,35.156,58.594,48.340,69.824,851.562
1530597958.900,-74.707,12.207,132.812,-45.898,-329.590
1530597958.904,-7.812,28.809,85.938,20.996,-675.781
1530597958.908,113.281,89.844,-6.836,153.320,250.000
1530597958.912,73.730,71.777,23.926,101.074,16.113
1530597958.916,-58.594,5.371,109.375,-37.598,-681.641
1530597958.920,-49.805,8.301,105.957,-13.184,-562.012
1530597958.923,83.496,77.637,14.648,135.742,226.562
1530597958.927,80.078,84.961,8.301,121.094,626.953
1530597958.931,-42.480,24.902,107.910,-8.301,340.332
1530597958.935,-66.406,6.836,137.695,-36.621,-267.578
1530597958.939,57.617,64.941,39.551,87.891,469.727
1530597958.943,98.633,95.215,-11.719,122.559,598.145
1530597958.947,-25.879,50.293,74.707,-9.277,-229.980
1530597958.951,-89.844,13.672,156.250,-61.523,122.070
1530597958.955,16.113,53.711,86.914,47.852,205.078
1530597958.959,83.496,99.121,-4.395,106.934,-188.477
1530597958.963,-12.695,61.035,38.574,11.230,-503.418
1530597958.966,-119.629,11.719,137.695,-90.820,-458.008
1530597958.970,-64.941,36.621,108.887,-27.832,-20.996
1530597958.974,37.109,94.238,-0.488,82.031,466.797
1530597958.978,-4.395,79.590,15.625,25.391,-81.055
1530597958.982,-120.117,25.879,132.812,-96.191,-381.836
1530597958.986,-113.281,31.250,146.973,-70.312,732.910
1530597958.990,0.000,83.008,33.203,42.969,35.645
1530597958.994,6.348,87.402,16.602,39.551,-697.754
1530597958.998,-105.469,44.922,123.047,-68.359,-137.695
1530597959.002,-138.672,18.555,159.180,-104.492,-154.297
1530597959.005,-18.066,62.500,59.082,17.578,-333.496
1530597959.009,38.574,89.844,5.371,76.660,60.059
1530597959.013,-58.105,34.668,87.402,-24.414,103.027
1530597959.017,-127.441,-0.977,159.180,-83.496,-292.969
1530597959.021,-27.832,47.852,101.562,20.020,33.691
1530597959.025,80.566,98.633,18.555,112.793,501.465
1530597959.029,29.297,63.965,64.453,57.617,765.625
1530597959.033,-69.824,1.953,169.434,-40.039,399.414
1530597959.037,-26.367,24.414,138.672,6.836,-543.945
1530597959.041,100.586,82.520,26.855,130.371,-369.141
1530597959.045,88.379,69.336,27.832,104.492,162.109
1530597959.048,-29.297,13.672,124.512,-11.719,-353.516
1530597959.052,-27.832,16.602,142.578,-0.977,-690.918
1530597959.056,103.027,68.848,48.340,138.672,-439.941
1530597959.060,126.953,70.312,14.648,158.691,-82.031
1530597959.064,9.766,15.625,96.191,35.645,93.750
1530597959.068,-30.762,-2.930,145.996,2.930,220.215
1530597959.072,89.355,47.363,72.266,128.906,405.273
1530597959.076,157.227,73.730,20.020,183.594,811.523
1530597959.080,55.176,30.273,88.379,74.219,150.391
1530597959.084,-38.574,-12.695,166.504,-9.277,-592.773
1530597959.087,42.480,32.715,113.281,83.008,-297.852
1530597959.091,150.879,83.984,21.973,187.988,-143.066
1530597959.095,95.215,42.480,54.688,117.676,-453.125
1530597959.099,-25.391,-1.465,150.391,10.254,-226.074
1530597959.103,11.719,18.555,139.648,56.152,238.770
1530597959.107,130.859,62.500,26.855,164.062,-110.352
1530597959.111,114.258,62.012,17.578,137.695,-560.547
1530597959.115,-4.395,24.414,129.883,32.227,187.988
1530597959.119,-15.137,26.367,150.879,31.738,840.332
1530597959.123,112.305,75.195,38.574,149.902,617.188
1530597959.127,138.672,85.449,5.859,156.250,-292.480
1530597959.130,28.809,44.434,100.586,51.270,-291.016
1530597959.134,-40.527,15.625,155.762,-1.465,25.879
1530597959.138,57.129,58.105,73.242,96.191,-365.723
1530597959.142,131.348,92.285,-3.418,152.832,-372.559
1530597959.146,34.668,63.965,35.156,59.570,-189.941
1530597959.150,-64.941,26.367,114.258,-22.461,-121.094
1530597959.154,-7.812,50.781,63.477,26.855,-446.777
1530597959.158,104.980,107.910,-42.969,119.141,-319.824
1530597959.162,44.922,83.496,-2.441,66.895,464.844
1530597959.166,-92.773,21.484,111.816,-61.523,883.789
1530597959.170,-59.570,44.922,112.305,-42.969,-0.977
1530597959.173,62.012,98.633,7.812,71.289,-679.199
1530597959.177,41.504,85.449,9.277,57.617,-104.980
1530597959.181,-90.332,39.551,125.000,-52.246,535.645
1530597959.185,-124.512,23.438,163.574,-76.172,-336.426
1530597959.189,9.766,65.918,72.266,48.340,-870.117
1530597959.193,65.918,95.215,27.344,101.074,-3.418
1530597959.197,-64.453,44.922,116.211,-13.184,192.871
1530597959.201,-140.625,1.953,188.477,-82.031,-574.707
1530597959.205,-36.133,48.340,114.746,28.320,-661.621
1530597959.209,43.457,94.238,35.156,111.328,541.992
1530597959.212,-28.320,60.059,88.379,30.762,666.016
1530597959.216,-122.559,12.695,181.641,-72.266,-434.082
1530597959.220,-74.219,24.902,142.090,-7.812,-461.426
1530597959.224,37.109,68.359,39.551,112.305,576.172
1530597959.228,17.578,66.895,54.688,75.684,178.223
1530597959.232,-88.867,13.672,152.832,-39.062,-662.109
1530597959.236,-79.590,8.301,155.273,-16.602,-320.312
1530597959.240,57.129,71.777,46.875,123.047,385.254
1530597959.244,80.566,77.148,22.949,122.559,34.180
1530597959.248,-34.668,20.996,113.281,0.977,-547.852
1530597959.252,-67.383,0.488,156.250,-11.719,-535.645
1530597959.255,64.941,44.922,67.383,134.766,338.867
1530597959.259,135.254,69.824,5.371,189.453,622.070
1530597959.263,43.945,37.109,77.148,82.031,-429.688
1530597959.267,-25.391,-3.418,159.668,20.508,-748.047
1530597959.271,71.777,32.227,94.238,132.812,562.988
1530597959.275,169.922,82.520,-5.371,210.938,425.781
1530597959.279,100.586,57.617,44.434,134.277,-502.441
1530597959.283,-7.812,14.160,143.555,42.480,-412.109
1530597959.287,47.363,26.367,104.980,101.074,-109.375
1530597959.291,184.570,83.984,5.859,220.703,-269.043
