timestamps,TP9,AF7,AF8,TP10,Right AUX
1530746760.714,-59.082,-7.324,96.680,-38.086,-68.359
1530746760.718,39.551,36.133,34.180,62.500,-76.660
1530746760.722,89.355,62.500,-64.941,107.422,41.992
1530746760.725,8.789,27.344,-17.090,22.461,74.707
1530746760.729,-62.988,-9.766,87.402,-40.527,-2.930
1530746760.733,8.789,19.043,58.594,33.203,18.066
1530746760.737,91.309,58.594,-48.828,109.375,89.844
1530746760.741,34.180,36.621,-41.016,50.781,67.383
1530746760.745,-61.035,-7.812,66.895,-38.086,-24.414
1530746760.749,-21.973,3.418,85.938,5.371,-58.594
1530746760.753,74.219,48.828,-22.461,99.121,36.621
1530746760.757,52.734,47.363,-59.082,70.801,97.168
1530746760.761,-48.340,-0.488,39.062,-30.273,29.297
1530746760.765,-52.734,-7.324,93.750,-33.691,-100.586
1530746760.768,49.316,39.551,4.883,69.336,-38.574
1530746760.772,69.336,54.199,-67.383,95.215,101.562
1530746760.776,-26.855,10.742,6.836,-3.418,47.363
1530746760.780,-73.242,-14.648,96.680,-49.805,-71.777
1530746760.784,16.602,24.414,36.621,45.898,-41.016
1530746760.788,83.496,56.152,-63.477,103.516,83.496
1530746760.792,8.301,22.949,-23.926,26.367,80.078
1530746760.796,-69.824,-17.578,85.938,-46.387,-20.020
1530746760.800,-4.395,7.324,76.660,17.090,-40.039
1530746760.804,82.520,51.758,-34.668,99.121,23.438
1530746760.807,38.574,39.551,-45.410,51.758,76.660
1530746760.811,-58.105,-6.836,57.617,-44.922,26.855
1530746760.815,-34.180,0.977,89.844,-7.812,-23.926
1530746760.819,69.824,50.781,-9.766,100.098,19.043
1530746760.823,71.289,58.105,-60.547,90.820,57.129
1530746760.827,-32.227,14.648,36.621,-12.207,2.441
1530746760.831,-60.547,-5.371,111.816,-31.738,-107.910
1530746760.835,32.227,32.227,23.926,67.871,-61.035
1530746760.839,62.500,57.617,-57.617,97.656,64.941
1530746760.843,-28.320,22.461,14.160,4.883,35.645
1530746760.847,-83.008,-7.812,107.910,-45.898,-20.508
1530746760.850,0.488,26.367,57.617,41.504,-34.180
1530746760.854,71.777,63.477,-48.828,101.562,23.926
1530746760.858,1.953,34.668,-20.508,29.297,114.258
1530746760.862,-80.078,-10.254,88.867,-47.363,9.766
1530746760.866,-21.973,11.230,84.961,8.789,-65.918
1530746760.870,69.336,56.152,-25.391,94.238,34.180
1530746760.874,30.273,44.434,-43.457,57.617,100.586
1530746760.878,-65.918,-2.441,59.570,-35.645,47.363
1530746760.882,-45.410,-1.953,102.539,-17.090,-67.383
1530746760.886,53.223,44.434,2.441,80.078,-24.902
1530746760.889,49.316,50.781,-57.617,80.566,93.750
1530746760.893,-42.969,8.789,29.297,-12.207,60.059
1530746760.897,-59.570,-6.348,109.863,-34.668,-77.148
1530746760.901,34.668,34.180,32.227,60.547,-62.500
1530746760.905,73.730,58.105,-65.430,104.004,28.809
1530746760.909,-8.789,25.879,-7.812,20.020,11.719
1530746760.913,-69.824,-8.789,93.750,-40.039,-75.684
1530746760.917,3.418,20.020,60.059,43.457,-110.352
1530746760.921,79.590,60.059,-43.945,114.746,13.672
1530746760.925,22.461,38.574,-24.902,55.176,51.758
1530746760.929,-66.406,-4.395,86.914,-30.273,-13.184
1530746760.932,-18.555,6.836,90.820,14.160,-56.152
1530746760.936,79.102,55.176,-23.926,107.422,0.000
1530746760.940,49.805,53.711,-52.734,72.754,44.922
1530746760.944,-54.199,5.859,52.734,-26.367,-34.180
1530746760.948,-52.734,-1.953,104.492,-16.113,-87.891
1530746760.952,46.875,41.504,7.812,77.148,5.859
1530746760.956,59.570,56.641,-59.082,83.984,85.449
1530746760.960,-37.598,14.648,20.020,-5.859,49.316
1530746760.964,-70.801,-10.742,106.934,-36.621,-87.402
1530746760.968,29.297,32.227,44.922,59.082,-74.219
1530746760.972,84.961,63.965,-56.641,105.469,65.918
1530746760.975,-1.953,27.832,-12.695,22.461,107.422
1530746760.979,-69.824,-8.789,98.633,-40.527,20.508
1530746760.983,6.836,18.066,75.684,36.133,-48.828
1530746760.987,92.773,61.035,-35.645,118.164,10.742
1530746760.991,41.504,45.898,-30.762,68.848,76.660
1530746760.995,-47.852,2.441,80.078,-14.648,8.301
1530746760.999,-10.742,6.836,103.516,21.484,-67.871
1530746761.003,83.496,46.875,-8.301,114.258,1.465
1530746761.007,65.430,49.316,-51.758,94.238,72.266
1530746761.011,-33.203,7.324,45.898,1.465,23.926
1530746761.014,-44.434,-3.418,111.816,-4.395,-27.832
1530746761.018,54.688,39.551,22.461,88.867,4.395
1530746761.022,78.125,59.570,-58.594,108.398,107.422
1530746761.026,-13.184,20.508,15.137,15.625,110.840
1530746761.030,-56.152,-6.348,107.910,-29.785,-16.113
1530746761.034,29.297,32.227,50.781,55.664,-37.109
1530746761.038,93.262,68.359,-51.758,114.258,65.918
1530746761.042,18.555,36.621,-17.090,41.016,94.238
1530746761.046,-59.570,-6.348,88.379,-35.156,-10.254
1530746761.050,2.930,20.020,79.102,25.879,-96.680
1530746761.054,83.984,65.430,-31.738,110.840,8.301
1530746761.057,35.645,45.410,-45.898,63.965,107.910
1530746761.061,-55.664,-5.859,63.477,-30.762,-3.906
1530746761.065,-36.621,-1.953,100.098,-4.883,-120.605
1530746761.069,60.547,47.852,-7.812,96.191,-14.648
1530746761.073,59.570,56.152,-61.523,92.285,137.207
1530746761.077,-41.016,12.695,28.320,-2.441,82.520
1530746761.081,-59.570,-9.766,104.492,-21.973,-68.848
1530746761.085,41.504,29.297,32.715,82.520,-60.547
1530746761.089,81.055,56.152,-56.152,115.234,73.730
1530746761.093,-12.207,22.461,8.789,17.090,106.445
1530746761.097,-70.801,-9.277,108.398,-38.086,1.465
1530746761.100,14.160,20.996,56.641,48.828,-12.695
1530746761.104,86.426,57.129,-47.852,116.699,93.750
1530746761.108,18.555,32.715,-25.879,48.340,125.977
1530746761.112,-68.359,-6.836,78.613,-29.785,6.348
1530746761.116,-10.742,8.301,86.426,19.531,-62.500
1530746761.120,89.844,51.758,-20.996,110.352,27.344
1530746761.124,57.129,46.387,-45.898,81.055,68.848
1530746761.128,-39.062,2.441,57.617,-16.602,7.324
1530746761.132,-20.020,1.465,103.027,1.953,-56.152
1530746761.136,79.590,47.852,4.395,102.051,-15.625
1530746761.139,78.125,58.594,-60.547,99.609,89.355
1530746761.143,-26.367,11.230,24.902,2.441,49.316
1530746761.147,-58.594,-12.695,107.422,-24.414,-90.820
1530746761.151,39.062,30.273,34.180,70.801,-38.086
1530746761.155,83.496,62.012,-56.152,111.328,62.500
1530746761.159,-2.930,30.273,-2.441,27.832,36.621
1530746761.163,-70.801,-8.789,98.145,-29.297,-62.500
1530746761.167,1.953,14.160,65.918,46.387,-103.516
1530746761.171,83.984,54.199,-40.039,122.559,15.137
1530746761.175,24.414,36.133,-29.785,57.617,54.199
1530746761.179,-63.965,-5.859,82.031,-33.203,-59.082
1530746761.182,-16.113,7.324,88.867,14.648,-114.258
1530746761.186,83.008,54.199,-25.391,104.004,-2.441
1530746761.190,61.035,50.293,-50.293,78.125,119.141
1530746761.194,-41.992,3.418,52.246,-18.555,32.715
1530746761.198,-42.969,-5.371,105.469,-18.555,-104.980
1530746761.202,59.570,38.086,9.766,82.520,-21.484
1530746761.206,76.172,56.152,-59.570,96.680,82.031
1530746761.210,-19.531,16.602,15.625,-1.465,36.621
1530746761.214,-56.152,-8.301,103.027,-33.203,-77.148
1530746761.218,41.016,31.250,36.621,62.012,-49.316
1530746761.222,89.844,61.035,-65.430,110.840,85.938
1530746761.225,8.301,25.879,-15.137,30.273,107.910
1530746761.229,-62.988,-10.742,94.727,-40.527,-27.832
1530746761.233,2.930,16.113,75.195,33.691,-59.570
1530746761.237,84.473,56.152,-36.621,115.723,44.922
1530746761.241,34.668,40.527,-39.062,64.941,80.078
1530746761.245,-59.570,-1.953,69.824,-22.461,0.000
1530746761.249,-28.809,3.906,97.168,9.277,-78.125
1530746761.253,74.707,52.246,-12.695,104.492,-30.762
1530746761.257,58.594,54.199,-61.523,89.844,62.988
1530746761.261,-48.340,4.883,38.086,-7.812,66.895
1530746761.264,-60.059,-10.742,109.863,-20.020,-80.566
1530746761.268,47.852,35.645,19.531,74.219,-39.551
1530746761.272,94.238,62.012,-71.289,99.609,91.797
1530746761.276,10.254,24.414,-2.930,21.973,62.012
1530746761.280,-61.035,-8.789,98.633,-30.273,-38.086
1530746761.284,11.230,19.531,51.270,44.434,-36.133
1530746761.288,70.801,52.734,-50.781,104.004,69.824
1530746761.292,-9.766,24.414,-17.090,26.855,60.547
1530746761.296,-97.656,-20.996,91.797,-58.105,-56.641
1530746761.300,-35.156,-5.859,83.496,-5.859,-89.355
1530746761.304,59.570,39.551,-22.949,82.031,65.918
1530746761.307,16.113,29.297,-36.621,38.574,93.750
1530746761.311,-78.613,-20.508,69.824,-52.246,-11.230
1530746761.315,-55.664,-16.602,107.910,-28.809,-85.938
1530746761.319,46.875,39.551,3.906,77.637,-21.484
1530746761.323,47.852,44.922,-46.387,81.543,63.477
1530746761.327,-52.246,-4.395,40.039,-19.043,12.695
1530746761.331,-75.684,-23.438,103.027,-39.551,-100.586
1530746761.335,22.949,18.555,28.320,63.965,-83.496
1530746761.339,60.059,43.945,-56.152,98.145,58.105
1530746761.343,-29.297,5.371,-0.977,6.348,70.312
1530746761.346,-90.332,-24.902,98.145,-50.781,-59.082
1530746761.350,-9.277,12.207,60.547,37.598,-65.430
1530746761.354,73.730,50.293,-43.457,114.258,96.680
1530746761.358,7.812,23.438,-24.414,44.922,97.168
1530746761.362,-83.496,-18.066,81.543,-42.969,-66.895
1530746761.366,-30.273,-0.977,83.984,9.277,-54.199
1530746761.370,70.801,41.504,-23.926,96.191,33.691
1530746761.374,41.992,40.039,-44.434,61.523,53.711
1530746761.378,-65.430,0.000,56.641,-27.344,-8.789
1530746761.382,-56.641,-5.371,104.492,-12.207,-71.289
1530746761.386,49.316,39.551,12.695,87.891,-17.090
1530746761.389,57.617,50.293,-55.664,88.379,77.148
1530746761.393,-41.992,8.789,22.461,-6.348,50.781
1530746761.397,-73.242,-14.160,107.910,-34.668,-98.633
1530746761.401,29.785,27.832,37.598,64.453,-69.824
1530746761.405,80.078,58.105,-59.082,114.258,63.477
1530746761.409,-4.395,21.484,-7.324,28.809,74.707
1530746761.413,-70.801,-12.695,95.215,-36.621,-44.434
1530746761.417,3.418,16.113,68.359,38.574,-97.168
1530746761.421,92.773,58.105,-42.480,114.258,67.383
1530746761.425,31.250,39.062,-33.203,54.688,119.629
1530746761.429,-62.988,-5.859,78.613,-30.273,0.977
1530746761.432,-18.555,10.254,87.891,8.301,-97.168
1530746761.436,75.684,56.641,-25.391,101.074,-33.203
1530746761.440,47.852,49.316,-60.059,81.055,81.543
1530746761.444,-55.664,1.953,42.480,-17.090,-2.441
1530746761.448,-54.688,-9.766,105.469,-25.879,-112.305
1530746761.452,48.828,35.645,21.484,72.266,-0.977
1530746761.456,64.453,52.734,-54.688,95.215,85.938
1530746761.460,-31.250,12.207,12.207,3.418,13.184
1530746761.464,-70.801,-12.207,105.957,-38.574,-128.418
1530746761.468,21.973,22.461,51.270,56.152,-104.004
1530746761.471,85.449,55.176,-48.828,116.699,36.621
1530746761.475,5.859,26.367,-18.555,39.062,48.828
1530746761.479,-72.266,-15.625,87.402,-34.668,-31.250
1530746761.483,-3.906,2.930,76.660,30.273,-63.477
1530746761.487,86.426,47.852,-35.645,113.770,36.621
1530746761.491,40.527,38.574,-41.992,65.430,113.281
1530746761.495,-56.152,-9.766,62.500,-24.414,26.855
1530746761.499,-29.297,-4.395,95.215,6.836,-57.129
1530746761.503,75.195,45.410,-5.859,108.398,20.996
1530746761.507,59.570,46.875,-55.176,98.145,95.215
1530746761.511,-44.922,2.930,31.738,-3.906,36.133
1530746761.514,-54.199,-10.254,105.957,-18.555,-73.242
1530746761.518,47.852,29.785,24.902,78.613,-47.363
1530746761.522,74.707,48.828,-63.477,104.492,67.383
1530746761.526,-12.695,11.230,5.859,13.184,64.941
1530746761.530,-70.801,-19.043,102.539,-37.109,-57.129
1530746761.534,9.766,15.137,54.199,47.363,-83.984
1530746761.538,86.426,52.734,-48.828,109.863,21.484
1530746761.542,16.602,25.391,-24.414,42.480,39.551
1530746761.546,-68.359,-19.043,75.684,-41.992,-76.660
1530746761.550,-14.160,1.953,78.613,15.625,-97.168
1530746761.554,78.125,46.387,-27.344,106.934,40.527
1530746761.557,36.621,31.250,-49.316,61.035,79.590
1530746761.561,-61.523,-11.230,54.688,-32.715,-11.230
1530746761.565,-45.410,-5.371,101.074,-9.277,-42.480
1530746761.569,52.246,44.922,0.488,92.285,0.000
1530746761.573,58.105,51.758,-62.012,89.355,58.594
1530746761.577,-41.504,2.441,23.438,-8.789,34.668
1530746761.581,-69.824,-16.602,104.004,-31.250,-84.473
1530746761.585,28.320,27.344,31.738,62.500,-34.180
1530746761.589,73.730,54.199,-58.105,95.703,112.305
1530746761.593,-12.207,16.602,1.953,10.254,58.594
1530746761.596,-75.195,-15.137,103.516,-37.598,-22.949
1530746761.600,0.977,15.625,66.406,40.527,-28.809
1530746761.604,78.613,53.711,-43.945,108.398,28.809
1530746761.608,22.949,32.227,-31.738,48.340,98.145
1530746761.612,-63.477,-10.742,76.660,-36.621,-34.668
1530746761.616,-21.484,4.883,92.285,10.742,-107.910
1530746761.620,78.125,54.199,-16.602,106.934,27.344
1530746761.624,54.688,50.781,-47.363,77.637,111.328
1530746761.628,-45.410,0.000,52.246,-18.555,-5.371
1530746761.632,-41.016,-5.859,103.027,-15.137,-83.008
1530746761.636,56.641,41.504,9.277,83.008,12.207
1530746761.639,66.406,55.176,-62.500,91.309,78.613
1530746761.643,-32.715,14.648,18.555,-4.395,31.738
1530746761.647,-64.453,-3.418,108.398,-34.180,-95.215
1530746761.651,35.156,32.715,43.945,61.035,-51.758
1530746761.655,89.355,58.105,-57.129,114.258,69.336
1530746761.659,8.301,26.367,-10.742,37.598,80.566
1530746761.663,-64.453,-13.184,100.586,-32.227,-5.859
1530746761.667,3.418,12.695,75.195,36.621,-56.641
1530746761.671,86.914,56.152,-36.133,117.676,37.598
1530746761.675,41.016,40.039,-32.227,64.941,80.078
1530746761.678,-49.316,-3.418,75.195,-20.020,-12.695
1530746761.682,-17.578,4.883,97.656,16.602,-80.078
1530746761.686,79.102,57.617,-7.812,108.887,-53.223
1530746761.690,67.871,58.105,-51.270,91.309,37.109
1530746761.694,-29.785,12.207,44.922,-8.301,-14.160
1530746761.698,-37.109,6.836,114.258,-11.230,-104.980
1530746761.702,60.547,47.363,25.391,89.355,-27.344
1530746761.706,71.777,61.035,-57.617,97.168,100.586
1530746761.710,-34.180,22.949,14.160,-4.883,84.473
1530746761.714,-83.008,-3.418,104.492,-51.270,-37.598
1530746761.718,5.859,34.668,52.246,35.156,-48.340
1530746761.721,55.664,65.430,-50.781,85.449,82.031
1530746761.725,-25.879,40.039,-19.043,2.441,126.953
1530746761.729,-109.375,4.883,88.379,-78.125,-4.883
1530746761.733,-62.012,23.926,76.660,-22.949,-32.715
1530746761.737,23.438,67.383,-31.738,52.734,73.730
1530746761.741,-19.531,60.059,-41.504,-0.488,77.637
1530746761.745,-128.418,13.672,63.965,-100.098,8.301
1530746761.749,-119.629,8.301,98.145,-87.891,-58.105
1530746761.753,-18.555,59.082,-5.371,5.371,16.113
1530746761.757,-27.832,63.965,-61.035,-7.324,134.766
1530746761.761,-138.672,14.160,32.227,-113.770,83.496
1530746761.764,-163.086,-1.465,107.910,-138.184,-47.363
1530746761.768,-70.801,41.992,22.949,-45.898,20.996
1530746761.772,-37.109,66.895,-62.012,-0.977,114.746
1530746761.776,-128.906,28.320,4.395,-89.355,69.824
1530746761.780,-190.430,-2.441,103.027,-153.809,-35.645
1530746761.784,-98.145,33.203,56.641,-67.383,-33.203
1530746761.788,-17.090,69.336,-50.781,2.930,71.289
1530746761.792,-83.496,44.434,-29.297,-62.500,90.332
1530746761.796,-163.574,2.441,81.055,-132.812,6.348
1530746761.800,-109.863,17.578,87.891,-76.172,-57.617
1530746761.803,-9.277,64.453,-27.344,16.602,33.691
1530746761.807,-40.039,53.223,-51.270,-15.137,133.301
1530746761.811,-139.648,7.812,53.223,-105.469,13.184
1530746761.815,-113.281,12.207,95.215,-83.984,-93.262
1530746761.819,3.906,57.129,-4.395,26.855,-8.301
1530746761.823,22.461,64.941,-64.941,45.898,100.586
1530746761.827,-63.477,26.367,22.461,-43.945,82.520
1530746761.831,-93.262,7.324,99.121,-73.242,-37.598
1530746761.835,-1.953,46.875,23.438,24.414,-16.602
1530746761.839,59.570,82.031,-70.801,78.613,70.312
1530746761.843,-16.113,45.898,-18.555,1.465,78.613
1530746761.846,-80.566,2.930,83.984,-57.129,18.555
1530746761.850,7.812,31.250,52.734,26.855,-3.418
1530746761.854,89.355,71.289,-55.664,106.445,67.383
1530746761.858,30.762,48.828,-44.434,49.316,77.637
1530746761.862,-50.781,4.395,66.406,-28.320,-26.855
1530746761.866,2.930,11.719,87.402,20.020,-104.492
1530746761.870,105.957,50.781,-20.020,115.234,18.066
1530746761.874,83.984,45.410,-60.059,94.727,106.934
1530746761.878,-10.742,-0.977,41.016,2.441,16.113
1530746761.882,-4.395,-11.719,101.074,9.766,-51.758
1530746761.886,98.633,30.762,9.766,115.234,-24.902
1530746761.889,120.117,47.852,-58.105,136.230,60.547
1530746761.893,31.250,7.812,18.555,46.387,87.402
1530746761.897,-4.883,-19.043,103.027,8.789,-71.289
1530746761.901,80.078,16.113,42.480,102.051,-68.359
1530746761.905,132.324,47.363,-55.664,153.809,62.988
1530746761.909,56.152,13.672,-11.719,75.195,47.852
1530746761.913,-17.090,-24.414,93.750,5.859,-82.520
1530746761.917,52.734,3.906,74.707,75.684,-122.070
1530746761.921,137.207,44.922,-32.715,157.227,-0.488
1530746761.925,87.402,30.762,-34.180,111.816,89.844
1530746761.928,-1.465,-11.230,74.707,26.855,17.090
1530746761.932,26.855,-4.395,100.098,53.711,-57.129
1530746761.936,124.023,39.551,-5.371,148.438,8.789
1530746761.940,113.770,41.504,-45.898,138.184,93.262
1530746761.944,9.766,-1.953,46.387,40.039,1.465
1530746761.948,0.977,-16.113,110.352,31.738,-111.816
1530746761.952,105.957,27.832,26.367,133.301,-14.648
1530746761.956,134.277,50.293,-56.152,156.250,73.730
1530746761.960,37.598,12.207,11.230,63.477,34.180
1530746761.964,-17.578,-16.602,104.980,16.113,-81.543
1530746761.968,67.871,19.043,55.664,96.680,-77.148
1530746761.971,132.812,52.246,-46.387,152.344,47.852
1530746761.975,59.570,21.973,-18.066,81.543,15.625
1530746761.979,-27.832,-16.602,86.426,1.465,-96.680
1530746761.983,26.367,3.418,79.102,59.570,-75.684
1530746761.987,116.211,47.363,-23.926,145.508,3.418
1530746761.991,72.754,36.621,-35.645,103.027,50.293
1530746761.995,-23.926,-8.789,65.918,9.766,-36.621
1530746761.999,-5.859,-5.859,101.074,24.414,-123.047
1530746762.003,93.262,41.016,-1.465,120.117,-65.918
1530746762.007,96.191,50.293,-55.664,120.605,30.762
1530746762.010,-3.418,5.371,35.156,28.320,26.855
1530746762.014,-20.020,-8.789,113.281,4.883,-115.234
1530746762.018,76.660,33.203,31.738,92.285,-79.590
1530746762.022,109.863,56.152,-60.059,126.465,5.371
1530746762.026,21.484,20.996,-0.977,39.551,28.809
1530746762.030,-41.504,-14.648,96.680,-19.531,19.531
1530746762.034,40.039,15.137,60.547,56.641,-49.316
1530746762.038,108.887,51.270,-43.945,125.000,22.949
1530746762.042,40.527,26.855,-29.297,62.988,85.449
1530746762.046,-41.016,-17.090,80.078,-16.602,-21.484
1530746762.050,2.441,-5.371,89.355,32.715,-97.168
1530746762.053,98.633,44.434,-19.043,118.652,-12.695
1530746762.057,68.848,43.457,-48.828,90.820,68.359
1530746762.061,-41.992,-3.418,53.223,0.977,3.418
1530746762.065,-34.180,-6.836,106.934,7.812,-89.355
1530746762.069,66.406,39.551,9.766,102.051,-10.254
1530746762.073,74.219,51.758,-60.059,111.328,90.820
1530746762.077,-27.344,6.348,23.438,18.555,24.414
1530746762.081,-56.641,-19.043,109.863,-22.461,-140.625
1530746762.085,41.992,24.902,41.016,69.336,-128.418
1530746762.089,96.680,60.059,-55.664,126.465,26.855
1530746762.093,18.555,27.344,-5.859,46.875,25.391
1530746762.096,-50.293,-11.230,97.656,-22.949,-62.012
1530746762.100,20.508,15.625,66.895,51.270,-57.129
1530746762.104,93.262,56.641,-42.969,132.324,5.371
1530746762.108,35.645,38.086,-38.574,72.754,44.434
1530746762.112,-55.664,-6.348,71.289,-20.508,-4.883
1530746762.116,-20.996,0.977,92.285,14.160,-59.082
1530746762.120,79.102,48.828,-13.672,105.957,-10.254
1530746762.124,67.383,48.828,-53.223,83.496,58.105
1530746762.128,-39.551,-0.977,39.551,-13.672,-30.273
1530746762.132,-46.875,-10.742,102.539,-15.137,-120.605
1530746762.135,61.523,35.645,13.184,86.914,-28.809
1530746762.139,78.125,56.641,-62.988,106.445,93.262
1530746762.143,-18.066,13.672,11.230,15.137,77.148
1530746762.147,-59.082,-16.602,98.633,-25.391,-60.547
1530746762.151,32.227,24.414,43.945,61.523,-68.848
1530746762.155,93.750,61.523,-52.246,117.188,36.621
1530746762.159,15.625,29.297,-14.648,40.527,48.340
1530746762.163,-60.059,-13.184,89.355,-31.738,-61.035
1530746762.167,7.324,11.230,78.613,41.504,-85.938
1530746762.171,89.844,59.082,-27.344,123.047,13.184
1530746762.175,37.598,42.969,-36.133,70.801,64.941
1530746762.178,-50.781,-3.906,68.848,-16.113,-2.441
1530746762.182,-24.902,2.441,97.168,9.766,-54.199
1530746762.186,70.312,51.270,-10.742,97.168,34.180
1530746762.190,69.336,54.199,-61.523,87.891,120.117
1530746762.194,-28.809,8.301,35.645,-4.395,59.570
1530746762.198,-42.969,-3.906,108.887,-23.438,-85.938
1530746762.202,59.570,35.156,25.879,76.660,-23.438
1530746762.206,83.984,58.594,-59.570,109.863,104.980
1530746762.210,-8.301,27.344,6.348,16.113,75.684
1530746762.214,-58.594,-3.906,99.609,-34.668,-23.926
1530746762.218,23.926,28.320,49.316,45.410,-67.383
1530746762.221,91.797,60.547,-55.176,111.328,64.453
1530746762.225,20.508,33.691,-30.762,44.434,82.520
1530746762.229,-62.500,-7.812,78.613,-39.062,-34.180
1530746762.233,-7.324,9.766,83.008,19.531,-57.129
1530746762.237,79.590,55.664,-28.809,107.910,17.578
1530746762.241,46.387,45.898,-50.293,69.336,77.637
1530746762.245,-46.387,0.000,57.617,-18.555,9.277
1530746762.249,-39.551,-3.418,102.051,0.000,-105.957
1530746762.253,54.199,41.504,3.418,83.496,-63.477
1530746762.257,60.059,54.199,-56.641,81.543,39.062
1530746762.260,-40.039,14.648,23.926,-13.672,-19.043
1530746762.264,-82.031,-10.254,104.004,-54.199,-145.020
1530746762.268,11.719,35.156,30.762,40.527,-83.984
1530746762.272,57.129,65.918,-60.059,78.613,63.965
1530746762.276,-47.363,22.949,-4.395,-21.484,64.453
1530746762.280,-123.047,-9.766,99.609,-92.773,-59.082
1530746762.284,-42.969,29.297,68.848,-19.043,-62.012
1530746762.288,20.996,68.848,-46.875,44.434,82.031
1530746762.292,-49.805,43.945,-39.551,-26.367,111.816
1530746762.296,-142.090,5.859,70.312,-121.094,-26.855
1530746762.300,-106.934,21.973,81.543,-76.660,-55.176
1530746762.303,-20.020,63.477,-27.344,10.254,22.461
1530746762.307,-56.152,56.152,-57.129,-30.273,44.434
1530746762.311,-150.391,17.090,41.992,-127.930,-25.391
1530746762.315,-144.531,12.207,96.191,-120.605,-106.934
1530746762.319,-40.039,54.199,3.418,-13.672,-40.039
1530746762.323,-26.855,70.312,-64.941,0.977,70.312
1530746762.327,-136.230,26.367,16.602,-99.121,59.570
1530746762.331,-170.898,-2.930,108.887,-129.883,-87.402
1530746762.335,-73.730,36.621,44.434,-30.762,-104.980
1530746762.339,-19.043,65.430,-55.176,21.973,26.855
1530746762.343,-100.098,28.809,-6.348,-56.641,16.602
1530746762.346,-173.340,-8.301,98.633,-128.418,-66.895
1530746762.350,-95.215,19.043,75.684,-58.594,-104.492
1530746762.354,-6.348,59.082,-34.668,23.926,-29.297
1530746762.358,-60.059,41.016,-36.621,-26.367,75.195
1530746762.362,-143.066,-0.977,68.848,-107.910,4.395
1530746762.366,-98.145,6.348,91.309,-63.965,-49.805
1530746762.370,8.301,48.828,-18.555,40.527,29.785
1530746762.374,-3.418,48.828,-58.594,27.832,64.941
1530746762.378,-99.609,5.371,43.457,-66.895,7.812
1530746762.382,-99.609,-8.301,104.492,-67.871,-67.383
1530746762.385,10.742,39.062,14.648,41.016,-15.137
1530746762.389,39.551,59.570,-63.965,73.242,70.801
1530746762.393,-50.781,16.113,3.906,-14.160,65.430
1530746762.397,-87.402,-12.695,96.191,-52.246,-41.992
1530746762.401,9.766,21.973,45.410,43.457,-76.172
1530746762.405,77.148,53.711,-52.246,109.375,13.184
1530746762.409,8.789,27.344,-15.625,45.410,27.344
1530746762.413,-66.406,-13.184,91.797,-21.484,-85.938
1530746762.417,6.348,6.348,87.402,44.922,-80.566
1530746762.421,104.492,52.734,-32.227,140.625,20.020
1530746762.425,63.477,44.922,-50.781,98.633,13.672
1530746762.428,-25.391,-4.395,58.594,1.953,-65.918
1530746762.432,-4.395,-5.371,97.168,30.273,-122.070
1530746762.436,97.168,43.457,-3.418,135.742,-28.809
1530746762.440,103.516,50.293,-59.082,131.836,53.223
1530746762.444,5.371,4.395,33.203,35.156,-4.395
1530746762.448,-10.742,-13.672,106.445,18.555,-97.168
1530746762.452,90.820,28.809,29.297,120.117,-40.039
1530746762.456,128.906,54.199,-55.176,163.086,62.988
1530746762.460,48.340,18.066,5.371,79.590,39.062
1530746762.464,-10.254,-15.137,104.004,28.809,-44.922
1530746762.467,68.848,15.625,63.965,110.840,-65.430
1530746762.471,146.973,53.223,-41.016,176.270,17.090
1530746762.475,86.426,29.297,-21.484,111.816,81.543
1530746762.479,3.418,-15.137,86.426,29.785,-16.113
1530746762.483,50.781,0.977,83.984,79.590,-112.305
1530746762.487,137.695,44.922,-25.879,167.969,-10.254
1530746762.491,101.074,36.133,-45.410,124.512,86.426
1530746762.495,4.395,-5.859,57.129,30.273,5.859
1530746762.499,9.766,-3.418,101.074,40.527,-96.680
1530746762.503,109.863,42.969,1.953,138.184,-43.945
1530746762.507,120.605,49.805,-55.664,147.461,68.848
1530746762.510,20.508,3.906,33.203,49.316,32.227
1530746762.514,-11.719,-12.695,111.328,18.066,-110.352
1530746762.518,84.961,32.227,39.062,111.816,-52.734
1530746762.522,131.836,58.594,-53.223,155.762,79.102
1530746762.526,43.945,21.484,-2.441,70.801,84.473
1530746762.530,-24.414,-12.695,98.633,3.906,-6.348
1530746762.534,54.199,18.555,68.848,80.078,-71.777
1530746762.538,127.930,57.129,-41.016,155.762,0.000
1530746762.542,65.918,37.109,-31.738,90.332,49.316
1530746762.546,-26.367,-10.742,78.125,0.977,-16.602
1530746762.550,8.301,0.488,91.797,41.992,-43.945
1530746762.553,110.352,49.316,-15.625,138.672,15.625
1530746762.557,84.961,42.969,-51.758,113.281,89.844
1530746762.561,-15.137,-0.488,46.387,11.719,13.672
1530746762.565,-20.996,-5.371,107.422,13.184,-106.445
1530746762.569,80.566,39.062,11.230,111.816,-9.766
1530746762.573,104.004,52.734,-61.035,127.930,112.305
1530746762.577,6.348,9.277,21.484,29.785,47.852
1530746762.581,-29.785,-14.160,106.934,-8.789,-68.848
1530746762.585,56.152,26.367,44.922,85.449,-35.156
1530746762.589,109.375,60.547,-51.758,141.602,80.566
1530746762.592,39.551,28.809,-13.184,65.918,64.941
1530746762.596,-37.598,-12.207,91.797,-4.883,-30.273
